"ListTitle","ListUrl","FieldTitle","InternalName","Type","Required","Indexed","Unique","LookupList","LookupField","Choices","Description"
"BLC_Employees","/sites/BenutzerLifecycle/Lists/BLC_Employees","Source Lifecycle Request","SourceLifecycleRequest","Lookup","False","False","False","BLC_LifecycleRequests","Title","",""
"BLC_Employees","/sites/BenutzerLifecycle/Lists/BLC_Employees","Start Date","StartDate","DateTime","False","False","False",,,"",""
"BLC_Employees","/sites/BenutzerLifecycle/Lists/BLC_Employees","Titel","Title","Text","True","False","False",,,"",""
"BLC_Employees","/sites/BenutzerLifecycle/Lists/BLC_Employees","UPN","UPN","Text","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Farbkennzeichnung","_ColorTag","Text","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Bezeichnungseinstellung","_ComplianceFlags","Lookup","False","False","False",,"ComplianceFlags","",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Aufbewahrungsbezeichnung","_ComplianceTag","Lookup","False","False","False",,"ComplianceTag","",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Bezeichnung angewendet von","_ComplianceTagUserId","Lookup","False","False","False",,"ComplianceTagUserId","",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Aufbewahrungsbezeichnung angewendet.","_ComplianceTagWrittenTime","Lookup","False","False","False",,"ComplianceTagWrittenTime","",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Element ist eine Aufzeichnung","_IsRecord","Computed","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Version","_UIVersionString","Text","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Active","Active","Boolean","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","App erstellt von","AppAuthor","Lookup","False","False","False","AppPrincipals","Title","",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","App geändert von","AppEditor","Lookup","False","False","False","AppPrincipals","Title","",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Assignment Mode Joiner","AssignmentMode_Joiner","Choice","False","False","False",,,"OwnerGroupOnly | FixedPerson | EmployeeManager | RequestCreator | HRResponsible | ITDefaultQueue",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Assignment Mode Leaver","AssignmentMode_Leaver","Choice","False","False","False",,,"OwnerGroupOnly | FixedPerson | EmployeeManager | RequestCreator | HRResponsible | ITDefaultQueue",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Assignment Mode Mover","AssignmentMode_Mover","Choice","False","False","False",,,"OwnerGroupOnly | FixedPerson | EmployeeManager | RequestCreator | HRResponsible | ITDefaultQueue",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Anlagen","Attachments","Attachments","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Erstellt von","Author","User","False","False","False",,"","",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Complianceobjekt-ID","ComplianceAssetId","Text","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Inhaltstyp","ContentType","Computed","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Erstellt","Created","DateTime","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Description","Description","Note","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Typ","DocIcon","Computed","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Due Offset Days Joiner","DueOffsetDays_Joiner","Number","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Due Offset Days Leaver","DueOffsetDays_Leaver","Number","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Due Offset Days Mover","DueOffsetDays_Mover","Number","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Bearbeiten","Edit","Computed","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Geändert von","Editor","User","False","False","False",,"","",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Entitlement Category","EntitlementCategory","Choice","False","False","False",,,"M365 | Identity | Security | Network | Hardware | Workplace | Telefonie | HR | Application | Compliance | Other",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Entitlement ID","EntitlementID","Text","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Entitlement Type","EntitlementType","Choice","False","False","False",,,"License | Access | Hardware | Workplace | Application | HR | Compliance | Facility | Other",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Evidence Description Joiner","EvidenceDescription_Joiner","Note","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Evidence Description Leaver","EvidenceDescription_Leaver","Note","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Evidence Description Mover","EvidenceDescription_Mover","Note","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Untergeordnete Ordneranzahl","FolderChildCount","Lookup","False","False","False",,"FolderChildCount","",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","ID","ID","Counter","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Untergeordnete Elementanzahl","ItemChildCount","Lookup","False","False","False",,"ItemChildCount","",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Joiner Required","JoinerRequired","Boolean","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Leaver Relevant","LeaverRelevant","Boolean","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Titel","LinkTitle","Computed","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Titel","LinkTitleNoMenu","Computed","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Geändert","Modified","DateTime","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Mover Relevant","MoverRelevant","Boolean","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Requires Evidence Joiner","RequiresEvidence_Joiner","Boolean","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Requires Evidence Leaver","RequiresEvidence_Leaver","Boolean","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Requires Evidence Mover","RequiresEvidence_Mover","Boolean","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Sort Order","SortOrder","Number","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","System Reference","SystemReference","Text","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Task Description Joiner","TaskDescription_Joiner","Note","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Task Description Leaver","TaskDescription_Leaver","Note","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Task Description Mover","TaskDescription_Mover","Note","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Task Owner Joiner","TaskOwnerGroup_Joiner","Choice","False","False","False",,,"IT | HR | Fachabteilung | Compliance | Datenschutz | Facility | Einkauf | Vorgesetzter",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Task Owner Leaver","TaskOwnerGroup_Leaver","Choice","False","False","False",,,"IT | HR | Fachabteilung | Compliance | Datenschutz | Facility | Einkauf | Vorgesetzter",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Task Owner Mover","TaskOwnerGroup_Mover","Choice","False","False","False",,,"IT | HR | Fachabteilung | Compliance | Datenschutz | Facility | Einkauf | Vorgesetzter",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Task Title Joiner","TaskTitle_Joiner","Text","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Task Title Leaver","TaskTitle_Leaver","Text","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Task Title Mover","TaskTitle_Mover","Text","False","False","False",,,"",""
"BLC_Entitlements","/sites/BenutzerLifecycle/Lists/BLC_Entitlements","Titel","Title","Text","True","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Farbkennzeichnung","_ColorTag","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Bezeichnungseinstellung","_ComplianceFlags","Lookup","False","False","False",,"ComplianceFlags","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Aufbewahrungsbezeichnung","_ComplianceTag","Lookup","False","False","False",,"ComplianceTag","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Bezeichnung angewendet von","_ComplianceTagUserId","Lookup","False","False","False",,"ComplianceTagUserId","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Aufbewahrungsbezeichnung angewendet.","_ComplianceTagWrittenTime","Lookup","False","False","False",,"ComplianceTagWrittenTime","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Erstellt über","_FormSourceId_0","Text","False","True","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Element ist eine Aufzeichnung","_IsRecord","Computed","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Version","_UIVersionString","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","App erstellt von","AppAuthor","Lookup","False","False","False","AppPrincipals","Title","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","App geändert von","AppEditor","Lookup","False","False","False","AppPrincipals","Title","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Approval Status","ApprovalStatus","Choice","False","False","False",,,"NotRequired | Pending | Approved | Rejected | Delegated | Expired",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Anlagen","Attachments","Attachments","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Erstellt von","Author","User","False","False","False",,"","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Comments","Comments","Note","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Completed Date","CompletedDate","DateTime","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Complianceobjekt-ID","ComplianceAssetId","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Inhaltstyp","ContentType","Computed","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Erstellt","Created","DateTime","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Department","Department","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Typ","DocIcon","Computed","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Bearbeiten","Edit","Computed","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Geändert von","Editor","User","False","False","False",,"","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Effective Date","EffectiveDate","DateTime","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Employee Created","EmployeeCreated","Boolean","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Employee ID","EmployeeID","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","End Date","EndDate","DateTime","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","FirstName","FirstName","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Flow Run URL","FlowRunUrl","URL","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Untergeordnete Ordneranzahl","FolderChildCount","Lookup","False","False","False",,"FolderChildCount","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","HR Responsible","HRResponsible","User","False","False","False",,"","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","ID","ID","Counter","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Identity Change Reason","IdentityChangeReason","Choice","False","False","False",,,"Marriage | Divorce | Correction | RoleChange | DepartmentChange | Other",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Identity Change Required","IdentityChangeRequired","Boolean","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Untergeordnete Elementanzahl","ItemChildCount","Lookup","False","False","False",,"ItemChildCount","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","LastName","LastName","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Last Review","LastReview","DateTime","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Lifecycle ID","LifecycleID","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Lifecycle Status","LifecycleStatus","Choice","False","False","False",,,"Draft | Submitted | InReview | Approved | Rejected | InProgress | WaitingForInput | Completed | Cancelled | Archived",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Titel","LinkTitle","Computed","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Titel","LinkTitleNoMenu","Computed","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Location","Location","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Manager","Manager","User","False","False","False",,"","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Geändert","Modified","DateTime","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Next Review","NextReview","DateTime","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Priority","Priority","Choice","False","False","False",,,"Low | Normal | High | Critical",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Related Employee","RelatedEmployee","Lookup","False","False","False","BLC_Employees","Title","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Requested By","RequestedBy","User","False","False","False",,"","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Requested Display Name","RequestedDisplayName","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Requested Email","RequestedEmail","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Requested First Name","RequestedFirstName","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Requested Last Name","RequestedLastName","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Requested Phone Number","RequestedPhoneNumber","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Requested UPN","RequestedUPN","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Request Type","RequestType","Choice","True","False","False",,,"Onboarding | Mover | Offboarding | AccessRequest | LicenseChange | HardwareChange | RoleChange | Review | Other",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Review Cycle Months","ReviewCycleMonths","Number","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Role Change Required","RoleChangeRequired","Boolean","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Role Profile","RoleProfile","Lookup","False","False","False","BLC_RoleProfiles","Title","",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Start Date","StartDate","DateTime","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Target Display Name","TargetDisplayName","Text","True","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Target UPN","TargetUPN","Text","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Tasks Created","TasksCreated","Boolean","False","False","False",,,"",""
"BLC_LifecycleRequests","/sites/BenutzerLifecycle/Lists/BLC_LifecycleRequests","Titel","Title","Text","True","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Farbkennzeichnung","_ColorTag","Text","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Bezeichnungseinstellung","_ComplianceFlags","Lookup","False","False","False",,"ComplianceFlags","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Aufbewahrungsbezeichnung","_ComplianceTag","Lookup","False","False","False",,"ComplianceTag","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Bezeichnung angewendet von","_ComplianceTagUserId","Lookup","False","False","False",,"ComplianceTagUserId","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Aufbewahrungsbezeichnung angewendet.","_ComplianceTagWrittenTime","Lookup","False","False","False",,"ComplianceTagWrittenTime","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Element ist eine Aufzeichnung","_IsRecord","Computed","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Version","_UIVersionString","Text","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","App erstellt von","AppAuthor","Lookup","False","False","False","AppPrincipals","Title","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","App geändert von","AppEditor","Lookup","False","False","False","AppPrincipals","Title","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Assigned To","AssignedTo","User","False","False","False",,"","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Anlagen","Attachments","Attachments","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Erstellt von","Author","User","False","False","False",,"","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Automation Error","AutomationError","Note","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Automation State","AutomationState","Choice","False","False","False",,,"Manual | Pending | Automated | Failed | Skipped",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Comment","Comment","Note","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Completed By","CompletedBy","User","False","False","False",,"","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Completed Date","CompletedDate","DateTime","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Complianceobjekt-ID","ComplianceAssetId","Text","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Inhaltstyp","ContentType","Computed","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Erstellt","Created","DateTime","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Typ","DocIcon","Computed","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Due Date","DueDate","DateTime","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Bearbeiten","Edit","Computed","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Geändert von","Editor","User","False","False","False",,"","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Evidence Description","EvidenceDescription","Note","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Evidence Link","EvidenceLink","URL","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Untergeordnete Ordneranzahl","FolderChildCount","Lookup","False","False","False",,"FolderChildCount","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","ID","ID","Counter","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Untergeordnete Elementanzahl","ItemChildCount","Lookup","False","False","False",,"ItemChildCount","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","LifecycleID","LifecycleID","Text","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Titel","LinkTitle","Computed","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Titel","LinkTitleNoMenu","Computed","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Geändert","Modified","DateTime","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Priority","Priority","Choice","False","False","False",,,"Low | Normal | High | Critical",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Related Employee","RelatedEmployee","Lookup","False","False","False","BLC_Employees","Title","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Related Entitlement","RelatedEntitlement","Lookup","False","False","False","BLC_Entitlements","Title","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Related Lifecycle Request","RelatedLifecycleRequest","Lookup","True","False","False","BLC_LifecycleRequests","Title","",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Requires Evidence","RequiresEvidence","Boolean","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Task Category","TaskCategory","Choice","False","False","False",,,"IT | HR | Fachabteilung | Compliance | Datenschutz | Facility | Einkauf | Vorgesetzter | System | Other",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Task Description","TaskDescription","Note","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Task ID","TaskID","Text","False","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Task Owner Group","TaskOwnerGroup","Choice","False","False","False",,,"IT | HR | Fachabteilung | Compliance | Datenschutz | Facility | Einkauf | Vorgesetzter",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Task Status","TaskStatus","Choice","False","False","False",,,"Open | InProgress | Blocked | Completed | Skipped | Failed | Cancelled",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Task Title","TaskTitle","Text","True","False","False",,,"",""
"BLC_LifecycleTasks","/sites/BenutzerLifecycle/Lists/BLC_LifecycleTasks","Titel","Title","Text","True","False","False",,,"",""
"BLC_RoleEntitlements","/sites/BenutzerLifecycle/Lists/BLC_RoleEntitlements","Farbkennzeichnung","_ColorTag","Text","False","False","False",,,"",""
"BLC_RoleEntitlements","/sites/BenutzerLifecycle/Lists/BLC_RoleEntitlements","Bezeichnungseinstellung","_ComplianceFlags","Lookup","False","False","False",,"ComplianceFlags","",""
"BLC_RoleEntitlements","/sites/BenutzerLifecycle/Lists/BLC_RoleEntitlements","Aufbewahrungsbezeichnung","_ComplianceTag","Lookup","False","False","False",,"ComplianceTag","",""
"BLC_RoleEntitlements","/sites/BenutzerLifecycle/Lists/BLC_RoleEntitlements","Bezeichnung angewendet von","_ComplianceTagUserId","Lookup","False","False","False",,"ComplianceTagUserId","",""
"BLC_RoleEntitlements","/sites/BenutzerLifecycle/Lists/BLC_RoleEntitlements","Aufbewahrungsbezeichnung angewendet.","_ComplianceTagWrittenTime","Lookup","False","False","False",,"ComplianceTagWrittenTime","",""
